"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 04/27/2017. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. ",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Query Result Counts:,,,,,,,,,,,,,,,,,,,,,,,,
"Your query returned a total of 2,232 Crashes containing 2,264 Units and 2,319 Persons",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Query Filters:,,,,,,,,,,,,,,,,,,,,,,,,
Crash Year Is In 2010 or 2011 or 2012 or 2013 or 2014 or 2015 or 2016 or 2017,,,,,,,,,,,,,,,,,,,,,,,,
City Is Equal To Austin,,,,,,,,,,,,,,,,,,,,,,,,
Unit Description Is Equal To Pedalcyclist,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Crash ID,Average Daily Traffic Amount,Average Daily Traffic Year,Crash Death Count,Crash Incapacitating Injury Count,Crash Non-incapacitating Injury Count,Crash Not Injured Count,Crash Possible Injury Count,Crash Severity,Crash Time,Crash Year,Day of Week,Intersecting Street Name,Intersection Related,Latitude,Light Condition,Longitude,Manner of Collision,Medical Advisory Flag,Object Struck,Road Base Type,Speed Limit,Street Name,Surface Condition,Weather Condition
11942939,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1201,2010,Thursday,RED RIVER ST,Intersection,30.272224780,Daylight,-97.735042460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,E 12TH ST,Dry,Clear
11384906,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1851,2010,Wednesday,N/A,Non Intersection,30.295010220,Daylight,-97.783711200,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,LAKE AUSTIN BLVD,Dry,Clear
11968040,44866,2014,0,0,0,2,0,Not Injured,1455,2010,Saturday,N/A,Driveway Access,30.334962230,Daylight,-97.806425140,One Motor Vehicle - Turning Right,No,Not Applicable,Flex Base (Granular),0,SL0360,Dry,Clear
11420487,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1927,2010,Monday,UNKNOWN,Intersection,30.245154780,Daylight,-97.751322460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,CONGRESS AVE S,Dry,Cloudy
11463907,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1629,2010,Tuesday,N/A,Driveway Access,No Data,Daylight,No Data,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,0,W SLAUGHTER LN,Dry,Clear
12232007,No Data,No Data,0,0,1,0,0,Non-Incapacitating Injury,2339,2010,Thursday,N/A,Non Intersection,30.291524780,"Dark, Lighted",-97.707632470,One Motor Vehicle - Going Straight,Yes,Not Applicable,No Data,45,AIRPORT BLVD,Dry,Clear
11911672,No Data,No Data,0,0,0,1,0,Not Injured,2138,2010,Friday,E 6TH ST,Intersection Related,30.267253380,"Dark, Lighted",-97.740437630,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,30,SAN JACINTO BLVD,Dry,Clear
11524664,No Data,No Data,0,0,1,0,0,Non-Incapacitating Injury,37,2010,Saturday,N/A,Non Intersection,30.233001950,"Dark, Not Lighted",-97.716586010,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,CROSSING PL,Dry,Clear
11418675,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,307,2010,Sunday,CONGRESS AVE,Intersection,30.268994780,"Dark, Lighted",-97.742462460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,0,W 7TH ST,Dry,Clear
11418708,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1743,2010,Monday,UNKNOWN,Intersection,30.308504770,Daylight,-97.677162470,One Motor Vehicle - Going Straight,No,Hit Mailbox,No Data,30,ADALEE AVE,Dry,Clear
11432786,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1029,2010,Friday,N/A,Driveway Access,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,0,SPRINGDALE RD RD,Dry,Clear
11432880,No Data,No Data,0,0,1,2,0,Non-Incapacitating Injury,1359,2010,Wednesday,W 21ST ST,Intersection,30.283964780,Daylight,-97.744012460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,NUECES ST,Wet,Cloudy
11569572,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1256,2010,Wednesday,ROBERT E LEE RD,Intersection,30.264744780,Daylight,-97.764952460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,BARTON SPRINGS RD,Wet,Cloudy
11447809,No Data,No Data,0,0,1,2,0,Non-Incapacitating Injury,1051,2010,Friday,N/A,Non Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,45,US0290,Dry,Cloudy
11603472,No Data,No Data,0,1,0,1,0,Incapacitating Injury,231,2010,Friday,N/A,Non Intersection,30.344362560,"Dark, Lighted",-97.714537470,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,40,N LAMAR BLVD,Dry,Cloudy
11447824,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,709,2010,Tuesday,BERKETT DR,Intersection Related,30.210517580,Daylight,-97.803627030,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,MANCHACA RD,Dry,Clear
11448119,No Data,No Data,0,1,0,1,0,Incapacitating Injury,1929,2010,Tuesday,THORNCLIFFE DR,Intersection,30.354044760,Daylight,-97.760182450,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,30,N HILLS DR,Dry,Clear
11768151,No Data,No Data,1,0,0,1,0,Killed,2136,2010,Tuesday,UNKNOWN,Intersection,30.345764760,"Dark, Lighted",-97.677452480,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,45,CAMERON RD,Dry,Clear
11448069,34215,2014,0,0,1,1,0,Non-Incapacitating Injury,1642,2010,Thursday,SL0360,Intersection,30.246942750,Daylight,-97.777152890,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),35,SL0343,Dry,Clear
11459451,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1827,2010,Wednesday,VILLAGE CENTER DR,Intersection,30.354294760,Daylight,-97.755102460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,FAR WEST BLVD,Dry,Clear
11459489,No Data,No Data,0,0,0,1,1,Possible Injury,812,2010,Thursday,N/A,Non Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,45,N LAMAR NB SVRD BLVD,Dry,Clear
11465865,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,939,2010,Thursday,N/A,Non Intersection,30.252467230,Daylight,-97.748623640,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,CONGRESS AVE S,Dry,Clear
11470887,22775,2014,0,0,1,0,0,Non-Incapacitating Injury,1514,2010,Friday,E 12TH ST,Intersection,30.276841600,Daylight,-97.700327500,One Motor Vehicle - Turning Right,No,Not Applicable,Flex Base (Granular),0,SL0111,Dry,Clear
11470890,124047,2014,0,0,1,1,0,Non-Incapacitating Injury,1915,2010,Friday,SL0343,Intersection,30.228909380,Daylight,-97.785962960,One Motor Vehicle - Going Straight,No,Not Applicable,Concrete,0,US0290,Dry,Clear
11470884,No Data,No Data,0,0,1,2,0,Non-Incapacitating Injury,235,2010,Saturday,S CONGRESS AVE,Intersection Related,30.167046440,"Dark, Lighted",-97.788559980,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,45,W SLAUGHTER LN,Dry,Clear
11552578,154266,2014,1,0,0,1,0,Killed,940,2010,Monday,US0290,Intersection,30.216428670,Daylight,-97.751327370,One Motor Vehicle - Turning Right,No,Not Applicable,Flex Base (Granular),0,IH0035,Dry,Clear
11485035,No Data,No Data,0,1,0,1,0,Incapacitating Injury,1922,2010,Tuesday,UNKNOWN,Intersection,30.273764780,Daylight,-97.715522470,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,0,N PLEASANT VALLEY RD,Wet,Other (Explain In Narrative)
11505129,124527,2014,0,0,1,1,0,Non-Incapacitating Injury,1052,2010,Tuesday,TERI RD,Intersection,30.205682910,Daylight,-97.758148330,One Motor Vehicle - Turning Right,No,Not Applicable,Flex Base (Granular),55,IH0035,Dry,Clear
11505099,No Data,No Data,0,0,0,1,1,Possible Injury,1920,2010,Wednesday,N/A,Driveway Access,30.200688350,Daylight,-97.739814040,One Motor Vehicle - Backing,No,Not Applicable,No Data,25,PEWTER LN,Dry,Cloudy
11505043,No Data,No Data,0,0,0,1,1,Possible Injury,1203,2010,Friday,N/A,Non Intersection,30.428224820,Daylight,-97.745406920,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,40,RIATA TRACE PKWY,Dry,Clear
11504988,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1040,2010,Saturday,W 21ST ST,Intersection,30.283804780,Daylight,-97.741912460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,GUADALUPE ST,Dry,Clear
11505074,No Data,No Data,0,0,2,0,0,Non-Incapacitating Injury,239,2010,Sunday,N/A,Non Intersection,No Data,"Dark, Lighted",No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,W 4TH ST,Dry,Clear
11505474,No Data,No Data,0,0,0,0,1,Possible Injury,2349,2010,Sunday,N/A,Non Intersection,30.232989460,"Dark, Lighted",-97.720167130,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,WICKERSHAM LN,Dry,Clear
11505443,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,854,2010,Tuesday,N/A,Driveway Access,30.255586410,Daylight,-97.747455980,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,CONGRESS AVE S,Dry,Clear
11505447,No Data,No Data,0,0,0,1,1,Possible Injury,1217,2010,Tuesday,UNKNOWN,Intersection,30.301125230,Daylight,-97.745679500,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,40,N LAMAR BLVD,Dry,Clear
11517479,No Data,No Data,0,0,0,2,1,Possible Injury,1255,2010,Thursday,UNKNOWN,Intersection,30.307064770,Daylight,-97.747492460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,0,W 38TH ST,Dry,Clear
11517231,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,750,2010,Friday,UNKNOWN,Intersection,30.288424780,Daylight,-97.751442450,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,W 24TH ST,Dry,Cloudy
11778606,No Data,No Data,0,1,0,1,0,Incapacitating Injury,1324,2010,Friday,DUNLIEGH DR,Intersection,30.201974800,Daylight,-97.838032440,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,40,BRODIE LN,Dry,Clear
11546366,54574,2014,0,0,1,1,0,Non-Incapacitating Injury,2118,2010,Sunday,N/A,Non Intersection,30.284840440,"Dark, Not Lighted",-97.665569410,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),0,US0183,Dry,Clear
11587525,No Data,No Data,0,0,0,1,1,Possible Injury,2107,2010,Monday,UNKNOWN,Intersection,30.230584790,"Dark, Lighted",-97.721142470,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,35,WICKERSHAM LN,Dry,Clear
11522844,No Data,No Data,0,1,0,1,0,Incapacitating Injury,1833,2010,Tuesday,DENSON DR,Intersection Related,30.324904630,Daylight,-97.722232720,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,GUADALUPE ST,Dry,Clear
11517406,29304,2014,0,0,1,1,0,Non-Incapacitating Injury,715,2010,Wednesday,W CESAR CHAVEZ ST,Intersection Related,30.266658730,Daylight,-97.756213120,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),0,SL0343,Dry,Clear
11691647,No Data,No Data,0,0,0,2,1,Possible Injury,1339,2010,Thursday,SAN MARCOS ST,Intersection,30.266004780,Daylight,-97.732092470,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,E 7TH ST,Dry,Clear
11524449,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1339,2010,Monday,N/A,Non Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,0,E RIVERSIDE DR,Dry,Clear
11524491,No Data,No Data,0,0,1,0,0,Non-Incapacitating Injury,2250,2010,Monday,E 13TH ST,Intersection,30.275364780,"Dark, Not Lighted",-97.716172470,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,0,CHESTNUT AVE,Dry,Clear
11549589,49417,2014,0,0,1,1,0,Non-Incapacitating Injury,1449,2010,Tuesday,TOMANET TRL,Intersection,30.418317390,Daylight,-97.700876730,One Motor Vehicle - Turning Right,No,Not Applicable,Flex Base (Granular),50,FM0734,Dry,Clear
11596865,118676,2014,0,0,0,1,1,Possible Injury,1621,2010,Wednesday,N/A,Driveway Access,30.432773140,Daylight,-97.766615960,One Motor Vehicle - Turning Right,No,Not Applicable,Flex Base (Granular),50,US0183,Dry,Clear
11567521,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1210,2010,Friday,KASPER ST,Intersection,30.225714790,Daylight,-97.702972480,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,MONTOPOLIS DR,Dry,Clear
11623078,No Data,No Data,0,0,1,2,0,Non-Incapacitating Injury,1727,2010,Saturday,KINNEY AVE,Intersection,30.261924780,Daylight,-97.761522460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,BARTON SPRINGS RD,Dry,Clear
11622607,No Data,No Data,0,0,0,2,0,Not Injured,253,2010,Sunday,W 4TH ST,Intersection Related,30.266838630,"Dark, Lighted",-97.745911970,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,LAVACA ST,Dry,Clear
11623632,No Data,No Data,0,0,1,0,0,Non-Incapacitating Injury,1732,2010,Wednesday,N/A,Driveway Access,30.199399580,Daylight,-97.765365910,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,45,E STASSNEY LN,Dry,Clear
11569952,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1720,2010,Saturday,N/A,Driveway Access,30.321533950,Daylight,-97.713734350,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,AIRPORT BLVD,Dry,Clear
11596472,No Data,No Data,0,0,0,2,0,Not Injured,1737,2010,Saturday,HUDSON ST,Intersection,30.273754780,Daylight,-97.679302480,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,0,ELEANOR ST,Dry,Clear
11606387,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,738,2010,Monday,UNKNOWN,Intersection Related,30.300665370,Daylight,-97.673256280,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,25,ROGGE LN,Dry,Clear
11623654,No Data,No Data,0,0,3,0,0,Non-Incapacitating Injury,148,2010,Thursday,GUADALUPE ST,Intersection Related,30.267172990,"Dark, Lighted",-97.747012740,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,W 4TH ST,Dry,Clear
11569813,No Data,No Data,0,0,2,1,0,Non-Incapacitating Injury,854,2010,Friday,E 31ST ST,Intersection Related,30.293903440,Daylight,-97.735206270,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,30,WALLING DR,Dry,Cloudy
11569818,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1720,2010,Friday,AVENUE G,Intersection,30.315104770,Daylight,-97.721682470,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,E 51ST ST,Dry,Clear
11569852,No Data,No Data,0,0,0,0,1,Possible Injury,225,2010,Friday,N/A,Non Intersection,30.268381730,"Dark, Lighted",-97.747551800,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,W 5TH ST,Dry,Clear
11587175,22775,2014,0,1,0,0,0,Incapacitating Injury,2055,2010,Friday,N/A,Non Intersection,30.270988310,"Dark, Lighted",-97.697128760,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),45,SL0111,Dry,Clear
11569828,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,725,2010,Saturday,FM1626,Intersection Related,No Data,Daylight,No Data,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,OLD SAN ANTONIO RD,Dry,Clear
11569829,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1140,2010,Saturday,MEDICAL ARTS ST,Intersection,30.288374770,Daylight,-97.729092470,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,30,E DEAN KEETON ST,Dry,Cloudy
11569875,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,844,2010,Sunday,STECK AVE,Intersection Related,30.372284760,Daylight,-97.747962460,One Motor Vehicle - Turning Left,Yes,Not Applicable,No Data,0,SUMMERWOOD DR,Dry,Clear
11584489,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1427,2010,Monday,N/A,Driveway Access,No Data,Daylight,No Data,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,0,CAMERON RD,Dry,Clear
11596571,No Data,No Data,0,0,1,2,0,Non-Incapacitating Injury,2238,2010,Monday,N/A,Driveway Access,No Data,"Dark, Lighted",No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,E WILLIAM CANNON DR,Dry,Clear
11596822,No Data,No Data,0,0,1,2,0,Non-Incapacitating Injury,1805,2010,Tuesday,N/A,Non Intersection,30.257384460,Daylight,-97.701346090,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,GONZALES ST,Dry,Clear
11587216,44866,2014,0,1,0,1,0,Incapacitating Injury,1742,2010,Thursday,WAYMAKER WAY,Intersection,30.327617900,Daylight,-97.811154440,One Motor Vehicle - Turning Left,No,Not Applicable,Flex Base (Granular),60,SL0360,Dry,Clear
11606139,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,2032,2010,Friday,MIDDLEHAM PL,Intersection Related,30.201278620,"Dark, Unknown Lighting",-97.787226710,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,EBERHART LN,Dry,Clear
11623532,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1200,2010,Saturday,E 10TH ST,Intersection,30.265992100,Daylight,-97.713972630,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,30,NORTHWESTERN AVE,Dry,Clear
11623245,14685,2014,0,1,0,0,0,Incapacitating Injury,242,2010,Sunday,N/A,Non Intersection,30.282876150,"Dark, Lighted",-97.701933160,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),0,FM0969,Dry,Clear
11623501,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,724,2010,Tuesday,N/A,Driveway Access,30.174235800,Daylight,-97.793303190,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,40,RALPH ABLANEDO DR,Dry,Clear
11623317,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1232,2010,Wednesday,N/A,Driveway Access,30.236119960,Daylight,-97.763412970,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,S 1ST ST,Dry,Cloudy
11623774,No Data,No Data,0,0,1,3,0,Non-Incapacitating Injury,1245,2010,Tuesday,N/A,Driveway Access,30.257719760,Daylight,-97.726348870,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,E CESAR CHAVEZ ST,Dry,Clear
11630529,No Data,No Data,0,1,0,0,0,Incapacitating Injury,1830,2010,Tuesday,FERNWOOD RD,Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,0,IH0035,Dry,Clear
11630219,No Data,No Data,0,0,1,0,0,Non-Incapacitating Injury,750,2010,Friday,GALSWORTHY LN,Intersection Related,30.188752480,Daylight,-97.881204120,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,DAHLGREEN AVE,Dry,Clear
11630330,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1941,2010,Friday,WOODWARD ST,Intersection,30.229644790,"Dark, Lighted",-97.760252460,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,0,S CONGRESS AVE,Dry,Clear
11649335,No Data,No Data,0,0,1,0,0,Non-Incapacitating Injury,1809,2010,Friday,PEDERNALES ST,Intersection,30.258904780,Daylight,-97.714642470,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,30,E 6TH ST,Dry,Cloudy
11630374,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1005,2010,Sunday,BRODIE LN,Intersection,30.190794800,Daylight,-97.845252440,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,30,SILK OAK DR,Dry,Cloudy
11649355,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,2032,2010,Wednesday,N/A,Non Intersection,No Data,"Dark, Lighted",No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,0,HARDIN CT,Dry,Clear
11649405,No Data,No Data,0,0,0,1,1,Possible Injury,1201,2010,Wednesday,N/A,Non Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,25,N LAMAR BLVD,Dry,Cloudy
11649273,No Data,No Data,0,0,2,0,0,Non-Incapacitating Injury,1314,2010,Thursday,N/A,Driveway Access,30.196379480,Daylight,-97.788262580,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,0,S 1ST ST,Dry,Cloudy
11662822,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1447,2010,Friday,N/A,Non Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,0,CAMINO LA COSTA,Dry,Clear
11654412,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1020,2010,Sunday,N/A,Driveway Access,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,BARTON SPRINGS RD,Dry,Cloudy
11654493,No Data,No Data,0,0,1,2,0,Non-Incapacitating Injury,838,2010,Monday,N/A,Non Intersection,30.283224200,Daylight,-97.776775300,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,EXPOSITION BLVD,Dry,Cloudy
11654497,No Data,No Data,0,0,0,5,0,Not Injured,2038,2010,Monday,MANOR RD,Intersection,30.283784780,"Dark, Lighted",-97.722062470,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,0,CHICON ST,Dry,Clear
11672507,No Data,No Data,0,1,0,1,0,Incapacitating Injury,1928,2010,Monday,CHATAM BERRY LN,Intersection,30.157864800,Dusk,-97.843612440,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,30,MASON DELLS LN,Dry,Clear
11673861,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,2114,2010,Tuesday,E 9TH ST,Intersection,30.264174780,"Dark, Not Lighted",-97.721362470,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,CHICON ST,Dry,Clear
11672303,No Data,No Data,0,0,0,2,0,Not Injured,2022,2010,Wednesday,N/A,Non Intersection,30.257544770,"Dark, Lighted",-97.750552470,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,S 1ST ST,Dry,Clear
11672327,No Data,No Data,0,0,0,1,1,Possible Injury,733,2010,Wednesday,N/A,Driveway Access,30.316693520,Daylight,-97.690953260,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,0,BERKMAN DR,Dry,Clear
11672556,148494,2014,0,0,0,1,1,Possible Injury,1138,2010,Thursday,N/A,Non Intersection,30.264138000,Daylight,-97.735264190,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),0,IH0035,Dry,Clear
11690819,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,2046,2010,Friday,COLEMAN ST,Intersection,30.231054790,"Dark, Not Lighted",-97.759342460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,40,S CONGRESS AVE,Dry,Clear
11673854,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,119,2010,Saturday,N/A,Non Intersection,30.265846230,"Dark, Lighted",-97.734916410,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,0,E 6TH ST,Dry,Clear
11673911,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1552,2010,Sunday,UNKNOWN,Intersection,30.263944780,Daylight,-97.726122460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,E 7TH ST,Dry,Clear
11673913,No Data,No Data,0,0,0,1,1,Possible Injury,1845,2010,Monday,GUADALUPE ST,Intersection Related,30.269030470,Daylight,-97.746346630,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,W 6TH ST,Dry,Clear
11691039,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1036,2010,Tuesday,UNKNOWN,Intersection Related,30.214249850,Daylight,-97.795013650,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,KINGS HWY,Dry,Clear
11691050,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1646,2010,Tuesday,WALLER ST,Intersection Related,30.258256800,Daylight,-97.733102230,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,0,CANTERBURY ST,Dry,Clear
11863841,No Data,No Data,0,0,0,4,0,Not Injured,1754,2010,Wednesday,BRENTWOOD ST,Intersection,30.336104770,Daylight,-97.725782460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,GROVER AVE,Dry,Clear
11696593,No Data,No Data,0,1,0,1,0,Incapacitating Injury,1848,2010,Thursday,N/A,Non Intersection,30.281435340,Daylight,-97.710898370,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,E MARTIN LUTHER KING JR BLVD,Dry,Clear
11696597,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1738,2010,Thursday,W SLAUGHTER LN,Intersection,30.183464800,Daylight,-97.849842440,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,45,BRODIE LN,Dry,Clear
11672322,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,2321,2010,Sunday,W 38TH ST,Intersection,30.302744770,"Dark, Lighted",-97.738152460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,GUADALUPE ST,Dry,Clear
11696304,No Data,No Data,0,0,0,3,1,Possible Injury,1940,2010,Sunday,N/A,Non Intersection,30.271722220,"Dark, Lighted",-97.753911730,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,N LAMAR BLVD,Dry,Clear
11691086,148494,2014,0,0,0,1,1,Possible Injury,802,2010,Tuesday,E 6TH ST,Intersection Related,30.265771470,Daylight,-97.734643860,One Motor Vehicle - Turning Right,No,Not Applicable,Flex Base (Granular),30,IH0035,Dry,Clear
